source,meter_configuration,household_id,profile_people_household_size,profile_people_household_type,profile_people_survey_sex_answer,profile_people_highest_household_education,profile_people_gross_household_income_band,profile_people_age_group_counts,profile_people_life_status_counts,profile_dwelling_type,profile_dwelling_floor_area_band_m2,profile_dwelling_owner_occupied,profile_dwelling_construction_year_band,profile_dwelling_energy_renovation_reported,profile_dwelling_rental_unit_present,profile_dwelling_rental_unit_separate_meter,profile_dwelling_shared_flat,profile_dwelling_heated_room_count,profile_preferences_living_room_comfort_temperature_celsius,profile_usage_habits_daytime_home,profile_usage_habits_daytime_home_scope,profile_usage_habits_lower_temperature_in_less_used_rooms,profile_usage_habits_reduce_temperature_at_night_or_away,profile_usage_habits_heating_control,profile_usage_habits_water_heater_control,profile_usage_habits_dryer_usage_level,profile_usage_habits_wood_stove_use_answers,profile_energy_attitudes_reported_electricity_reduction_effort,profile_energy_attitudes_follows_electricity_use,profile_energy_attitudes_follows_electricity_prices,profile_energy_attitudes_internet_access,profile_energy_attitudes_use_information_channels,profile_energy_attitudes_price_information_channels,profile_energy_systems_electricity_contract,profile_energy_systems_respondent_receives_bill,profile_energy_systems_renewable_electricity_contract,profile_energy_systems_hot_water_arrangement,profile_energy_systems_ventilation_answers,profile_energy_systems_gas_available,profile_energy_systems_gas_heating,profile_energy_systems_gas_hot_water,profile_energy_systems_gas_cooking,profile_energy_systems_gas_other_appliance,profile_vehicles_car_present,profile_vehicles_car_count,profile_vehicles_electric_or_plugin_hybrid_present,profile_vehicles_electric_or_plugin_hybrid_count,profile_vehicles_electric_or_plugin_hybrid_details,profile_quality_flags
iflex,iflex,Exp_278,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,120-159 m2,True,2001-2010,False,False,,,,23.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",No,,,,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 150.0, ""electric_range_km"": 200.0, ""home_charging_frequency"": ""Several times a week"", ""home_charging_method"": ""Charging station 32A, 3 phase [22kW] or higher"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_47,6,Single-family households with adult children (youngest child 18 years or older),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 1, ""16_22"": 0, ""23_29"": 0, ""2_5"": 2, ""30_39"": 2, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 3, ""student"": 0, ""unemployed_or_not_in_education"": 1}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",No,,"[""Sometimes, mostly for having it cosy""]",,True,True,,"[""App (e.g. electricity supplier or others)""]","[""Other""]",Spot price / Hourly spot,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,Exp_279,5,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 3, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 1, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,True,True,True,,,21.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Almost every day in winter""]",,True,False,,"[""Website (e.g. electricity supplier or others)""]",,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 150.0, ""electric_range_km"": 300.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_48,2,Other,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Semi-detached house,100-119 m2,True,2001-2010,True,False,,,,23.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter""]",,False,True,,,"[""Website (e.g. electricity supplier or others)""]",Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_282,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1946-1960,True,False,,,,22.0,False,weekday_daytime,True,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,False,False,,,,Spot price / Hourly spot,True,,Other,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 35.0, ""electric_range_km"": 43.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": null, ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_49,2,Mother/father with large children (youngest child 6-17 years),Woman,"College / University, undergraduate degree (1-3 years)",NOK 800 000 - 999 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 1, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 1, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1901-1920,True,True,True,,,24.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy"", ""Weekly in winter""]",,True,True,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]","[""Website (e.g. electricity supplier or others)""]",Fixed price,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 40.0, ""home_charging_frequency"": ""About once a month or less frequently"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Afternoon (1 pm - 5 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_283,2,Couple without children living at home,Woman,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,False,False,,,,20.0,True,weekday_daytime,True,True,No,No,,"[""Weekly in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_51,4,Mother/father with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 2, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 2, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",120-159 m2,True,1981-1990,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",No,,"[""Only on the coldest days""]",,False,False,,,,Spot price / Hourly spot,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 20.0, ""electric_range_km"": 400.0, ""home_charging_frequency"": ""Several times a week"", ""home_charging_method"": ""Home charging station 16A, 3 phase [12kW]"", ""usual_charging_location"": ""At home on an additional electricity meter"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_284,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",160 m2 or larger,True,1971-1980,True,False,,,,23.0,True,weekday_daytime,False,False,No,No,,"[""Sometimes, mostly for having it cosy""]",,False,True,,,"[""Other""]",Spot price / Hourly spot,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 50.0, ""electric_range_km"": 40.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on an additional electricity meter"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_53,2,Mother/father with small children (youngest child 0-5 years),Woman,"College / University, higher degree (4 years or more)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 1, ""30_39"": 0, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",80-99 m2,True,1981-1990,True,False,,,,22.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,False,False,,,,Variable price,True,False,Shared water heater or district heating,"[""0"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,False,,,,,[]
iflex,iflex,Exp_285,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 2, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,80-99 m2,True,1946-1960,False,False,,,,22.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",No,,,,True,False,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)""]",,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,False,,,,,[]
iflex,iflex,Exp_54,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,120-159 m2,True,1971-1980,True,False,,,,23.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,True,,"[""Website (e.g. electricity supplier or others)""]","[""Website (e.g. electricity supplier or others)""]",Spot price / Hourly spot,True,True,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_286,1,Living alone,Man,"College / University, higher degree (4 years or more)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 1, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,30-49 m2,True,1946-1960,False,False,,,,19.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter""]",,True,True,,"[""Electricity bill""]","[""Other""]",Spot price / Hourly spot,True,True,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,False,,,,,[]
iflex,iflex,Exp_55,4,Single-family households with adult children (youngest child 18 years or older),Woman,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 1, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,100-119 m2,True,1900 or earlier,True,False,,,,20.0,False,weekday_daytime,True,False,"Yes, automated by time (set schedule in thermostat)",No,,"[""Only on the coldest days"", ""Weekly in winter""]",,True,False,,"[""Electricity bill""]",,,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 70.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Several times a week"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_287,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 800 000 - 999 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 1, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,2011 or later,False,False,,,,19.0,True,weekday_daytime,True,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,False,False,,,,Spot price / Hourly spot,True,False,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Balanced ventilation system with heat recovery""]",,,,,,True,2,False,,[],[]
iflex,iflex,Exp_57,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 1, ""67_plus"": 1, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 1, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,False,False,,,,23.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy"", ""Only on the coldest days""]",,True,True,,"[""Electricity bill""]","[""Electricity bill""]",Other,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_290,2,Couple without children living at home,Man,High school / High school level (11-13 years of schooling),NOK 500 000 -799 999,,"{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Semi-detached house,120-159 m2,True,1946-1960,False,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],"[""age_distribution_inconsistent_with_household_size""]"
iflex,iflex,Exp_58,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 800 000 - 999 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,120-159 m2,True,1901-1920,True,False,,,,21.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter"", ""Almost every day in winter""]",,False,False,,,,Fixed price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
